artist_name_ko_orig,artist_name_ko,platform,entity_id_raw,raw_name,n_works,median_krw,min_krw,max_krw,동명이인 메모,profile_url,cv_url,sample_artwork_url_1,sample_artwork_url_2,sample_artwork_url_3,sample_image_url_1,sample_image_url_2,sample_image_url_3
김효진,김효진_A,artsy,hyojin-kim-2,Hyojin Kim,7,924600,828000,12144000,o,https://www.artsy.net/artist/hyojin-kim-2,https://www.artsy.net/artist/hyojin-kim-2/cv,https://www.artsy.net/artwork/hyojin-kim-the-network-of-traces-11,https://www.artsy.net/artwork/hyojin-kim-the-network-of-traces-9,https://www.artsy.net/artwork/hyojin-kim-the-network-of-traces-7,https://d32dm0rphc51dk.cloudfront.net/AE5zYx0V2ay5DbQLLvmQyw/large.jpg,https://d32dm0rphc51dk.cloudfront.net/c2v-iCoypsAcg92Un5QAiA/large.jpg,https://d32dm0rphc51dk.cloudfront.net/j5X4SFnXIo2AQ_5dYP5F4Q/large.jpg
김효진,김효진_B,saatchi,2967283,hyo jin kim,6,13360470,8211000,73347000,o,https://www.saatchiart.com/hyojinkim,https://www.saatchiart.com/hyojinkim,https://www.saatchiart.com/art/Sculpture-The-Afterimage-of-the-Surging-Waves/2967283/13708081/view,https://www.saatchiart.com/art/Sculpture-Atypical-Nomad/2967283/13708011/view,https://www.saatchiart.com/art/Sculpture-The-trajectory-of-the-hand/2967283/13708883/view,https://images.saatchiart.com/saatchi/2967283/art/13708081/12770167-XYRRUZNF-7.jpg,https://images.saatchiart.com/saatchi/2967283/art/13708011/12770097-KACRUITU-7.jpg,https://images.saatchiart.com/saatchi/2967283/art/13708883/12770969-SNOSCRXW-7.jpg
박나흐워에,박나흐워에_A,saatchi,2836301,nahwoe park,6,1072260,848700,3443100,o,https://www.saatchiart.com/account/artist/2836301,https://www.saatchiart.com/account/artist/2836301,https://www.saatchiart.com/art/Painting-Within-an-Illusion/2836301/13106215/view,https://www.saatchiart.com/art/Painting-Dried-Flower-and-Skul/2836301/13106155/view,https://www.saatchiart.com/art/Painting-No-Rebirth/2836301/13106021/view,https://images.saatchiart.com/saatchi/2836301/art/13106215/12168353-FHCOOURR-7.jpg,https://images.saatchiart.com/saatchi/2836301/art/13106155/12168293-LWBYWRIT-7.jpg,https://images.saatchiart.com/saatchi/2836301/art/13106021/12168159-XQJWCHAF-7.jpg
박나흐워에,박나흐워에_B,artsy,nahwoe-park,Nahwoe Park,6,372600,331200,469200,박나흐워에_A와 같은작가,https://www.artsy.net/artist/nahwoe-park,https://www.artsy.net/artist/nahwoe-park/cv,https://www.artsy.net/artwork/nahwoe-park-in-the-midst-of-a-delusion,https://www.artsy.net/artwork/nahwoe-park-dry-flowers-and-skull,https://www.artsy.net/artwork/nahwoe-park-tree-by-the-river,https://d32dm0rphc51dk.cloudfront.net/9-y4Hd4aZsMW4EW6Va_8hQ/large.jpg,https://d32dm0rphc51dk.cloudfront.net/kIDvgWcMK8SjDWKYK8cw5w/large.jpg,https://d32dm0rphc51dk.cloudfront.net/kAPsjrancymW1V-LhgYCOg/large.jpg
박윤주,박윤주_A,saatchi,396410,yunju park,8,1952700,1573200,7396800,o,https://www.saatchiart.com/yunju,https://www.saatchiart.com/yunju,https://www.saatchiart.com/art/Drawing-ex-of-ex/396410/1769853/view,https://www.saatchiart.com/art/Drawing-Actress-L/396410/1769832/view,https://www.saatchiart.com/art/Painting-ants/396410/1769845/view,https://images.saatchiart.com/saatchi/396410/art/1930866/1055499-HSC00001-7.jpg,https://images.saatchiart.com/saatchi/396410/art/1930845/1055660-HSC00001-7.jpg,https://images.saatchiart.com/saatchi/396410/art/1930858/1064609-HSC00001-7.jpg
박윤주,박윤주_B,artsy,yunju-park,Yunju Park,5,276000,276000,469200,o,https://www.artsy.net/artist/yunju-park,https://www.artsy.net/artist/yunju-park/cv,https://www.artsy.net/artwork/yunju-park-you-you-zi-shi-tranquil-rhythm,https://www.artsy.net/artwork/yunju-park-you-you-zi-shi-a-spot-where-the-sunlight-cools,https://www.artsy.net/artwork/yunju-park-you-you-zi-shi-a-gentle-pace,https://d32dm0rphc51dk.cloudfront.net/JcFVSzidtlKLiOx8bMHM6Q/large.jpg,https://d32dm0rphc51dk.cloudfront.net/w_XgaUFrI6zLuFUaTxp2fg/large.jpg,https://d32dm0rphc51dk.cloudfront.net/eKQWiLwtE7cduLDq1PpO-A/large.jpg
박지은,박지은_A,saatchi,417057,jieun park,87,5188800,510600,19568400,o,https://www.saatchiart.com/parkg,https://www.saatchiart.com/parkg,https://www.saatchiart.com/art/Painting-Chinese-ink-gold-leaf-drawing/417057/3840195/view,https://www.saatchiart.com/art/Painting-Chinese-ink-gold-leaf-drawing/417057/3838491/view,https://www.saatchiart.com/art/Painting-A-little-talk/417057/4897642/view,https://images.saatchiart.com/saatchi/417057/art/4031366/3101219-HSC00001-7.jpg,https://images.saatchiart.com/saatchi/417057/art/4029662/3099515-HSC00001-7.jpg,https://images.saatchiart.com/saatchi/417057/art/5961749/5031543-CFPCDGLI-7.jpg
박지은,박지은_B,artsy,ji-eun-park-2,Ji Eun Park,5,2070000,1656000,2346000,o,https://www.artsy.net/artist/ji-eun-park-2,https://www.artsy.net/artist/ji-eun-park-2/cv,https://www.artsy.net/artwork/ji-eun-park-silence-1,https://www.artsy.net/artwork/ji-eun-park-plenty-1,https://www.artsy.net/artwork/ji-eun-park-self-esteem-1,https://d32dm0rphc51dk.cloudfront.net/ujQcls1L7HTcpE7nng__5A/large.jpg,https://d32dm0rphc51dk.cloudfront.net/20lT0vTvlgmlZfmXAOobuQ/large.jpg,https://d32dm0rphc51dk.cloudfront.net/1pHyXuY22kmiI0yRJfuBfg/large.jpg
박형진,박형진_A,artsy,hyungjin-park,HyungJin Park,7,2000000,800000,27000000,o,https://www.artsy.net/artist/hyungjin-park,https://www.artsy.net/artist/hyungjin-park/cv,https://www.artsy.net/artwork/hyungjin-park-hodunamu-yeolmae,https://www.artsy.net/artwork/hyungjin-park-muje,https://www.artsy.net/artwork/hyungjin-park-hodunamu-araeeseo-siweol,https://d32dm0rphc51dk.cloudfront.net/OyjGhNZPVtv_x-52oUnzYA/large.jpg,https://d32dm0rphc51dk.cloudfront.net/09K3uZWADkU1tlIPWs5nZw/large.jpg,https://d32dm0rphc51dk.cloudfront.net/V5xdLwj83JOalWWzkHq_eg/large.jpg
박형진,박형진_B,saatchi,1057,hyungjin park,3,5947800,2870400,5947800,o,https://www.saatchiart.com/jini,https://www.saatchiart.com/jini,https://www.saatchiart.com/art/Painting-The-puppy-with-a-pearl-earring/1057/7928909/view,https://www.saatchiart.com/art/Painting-Baby-dog-BAEKSEORGI/1057/8326359/view,https://www.saatchiart.com/art/Painting-Baby-dog-INJEOLMI/1057/8326891/view,https://images.saatchiart.com/saatchi/1057/art/7928909/6996525-UIKXKEKP-7.jpg,https://images.saatchiart.com/saatchi/1057/art/8326359/7391184-PIHGEAMO-7.jpg,https://images.saatchiart.com/saatchi/1057/art/8326891/7391715-UCLDMOWR-7.jpg
백정원,백정원_A,artsy,bac-jungwon,Bac Jungwon,9,1794000,1380000,2346000,o,https://www.artsy.net/artist/bac-jungwon,https://www.artsy.net/artist/bac-jungwon/cv,https://www.artsy.net/artwork/bac-jungwon-lonely-flowers-6,https://www.artsy.net/artwork/bac-jungwon-anna,https://www.artsy.net/artwork/bac-jungwon-anna-1,https://d32dm0rphc51dk.cloudfront.net/7PZXyW7r6PENkw_ffjO6QA/large.jpg,https://d32dm0rphc51dk.cloudfront.net/ZkWnjtun6l1nenXAlNV-3g/large.jpg,https://d32dm0rphc51dk.cloudfront.net/60r-ie8k9mkV8mKh12pHEA/large.jpg
백정원,백정원_B,artsy,jungwon-bac,Jungwon Bac,6,3864000,3864000,3864000,o,https://www.artsy.net/artist/jungwon-bac,https://www.artsy.net/artist/jungwon-bac/cv,https://www.artsy.net/artwork/jungwon-bac-black-wave,https://www.artsy.net/artwork/jungwon-bac-a-rainforest-4,https://www.artsy.net/artwork/jungwon-bac-a-rainforest,https://d32dm0rphc51dk.cloudfront.net/4W7IUc1eHyDBJBlKo9mZiw/large.jpg,https://d32dm0rphc51dk.cloudfront.net/Cm28k0Ov8tEfiatZuVLfCg/large.jpg,https://d32dm0rphc51dk.cloudfront.net/GIOLIWV2tbcHzLysUfwzKw/large.jpg
백정원,백정원_Q,artue,bac-jungwon-93,Bac Jungwon,1,3850200,3850200,3850200,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-93,,,,,
백정원,백정원_J,artue,bac-jungwon-41,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-41,,,,,
백정원,백정원_K,artue,bac-jungwon-42,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-42,,,,,
백정원,백정원_L,artue,bac-jungwon-5,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-5,,,,,
백정원,백정원_M,artue,bac-jungwon-54,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-54,,,,,
백정원,백정원_N,artue,bac-jungwon-90,Bac Jungwon,1,3850200,3850200,3850200,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-90,,,,,
백정원,백정원_O,artue,bac-jungwon-91,Bac Jungwon,1,3850200,3850200,3850200,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-91,,,,,
백정원,백정원_P,artue,bac-jungwon-92,Bac Jungwon,1,3850200,3850200,3850200,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-92,,,,,
백정원,백정원_R,artue,bac-jungwon-94,Bac Jungwon,1,3850200,3850200,3850200,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-94,,,,,
백정원,백정원_S,artue,bac-jungwon-95,Bac Jungwon,1,3850200,3850200,3850200,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-95,,,,,
백정원,백정원_T,artue,bac-jungwon-35,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,,,,,
백정원,백정원_U,artue,bac-jungwon-34,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-34,,,,,
백정원,백정원_V,artue,bac-jungwon-1,Bac Jungwon,1,5773920,5773920,5773920,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-1,,,,,
백정원,백정원_W,artue,bac-jungwon-24,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-24,,,,,
백정원,백정원_X,artue,bac-jungwon-13,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-13,,,,,
백정원,백정원_Y,artue,bac-jungwon-14,Bac Jungwon,1,2406720,2406720,2406720,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-14,,,,,
백정원,백정원_I,artue,bac-jungwon-40,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-40,,,,,
백정원,백정원_H,artue,bac-jungwon-39,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-39,,,,,
백정원,백정원_G,artue,bac-jungwon-38,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-38,,,,,
백정원,백정원_F,artue,bac-jungwon-37,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-37,,,,,
백정원,백정원_AA,artue,bac-jungwon-17,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-17,,,,,
백정원,백정원_AB,artue,bac-jungwon-18,Bac Jungwon,1,1925100,1925100,1925100,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-18,,,,,
백정원,백정원_AC,artue,bac-jungwon-23,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-23,,,,,
백정원,백정원_AD,artue,bac-jungwon-25,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-25,,,,,
백정원,백정원_AE,artue,bac-jungwon-32,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-32,,,,,
백정원,백정원_AF,artue,bac-jungwon-26,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-26,,,,,
백정원,백정원_AG,artue,bac-jungwon-27,Bac Jungwon,1,1925100,1925100,1925100,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-27,,,,,
백정원,백정원_AH,artue,bac-jungwon-28,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-28,,,,,
백정원,백정원_AI,artue,bac-jungwon-29,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-29,,,,,
백정원,백정원_AJ,artue,bac-jungwon-30,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-30,,,,,
백정원,백정원_AK,artue,bac-jungwon-31,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-31,,,,,
백정원,백정원_AL,artue,bac-jungwon-33,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-33,,,,,
백정원,백정원_C,artue,bac-jungwon-11,Bac Jungwon,1,2406720,2406720,2406720,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-11,,,,,
백정원,백정원_D,artue,bac-jungwon-12,Bac Jungwon,1,2406720,2406720,2406720,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-12,,,,,
백정원,백정원_E,artue,bac-jungwon-36,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-36,,,,,
백정원,백정원_Z,artue,bac-jungwon-15,Bac Jungwon,1,770040,770040,770040,백정원_A와 같은작가,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-35,https://artue.io/work/bac-jungwon-15,,,,,
서소영,서소영_A,artsy,soyoung-seo,Soyoung Seo,10,2346000,165600,4416000,o,https://www.artsy.net/artist/soyoung-seo,https://www.artsy.net/artist/soyoung-seo/cv,https://www.artsy.net/artwork/soyoung-seo-portrait-of-a-lady,https://www.artsy.net/artwork/soyoung-seo-black-rabbit,https://www.artsy.net/artwork/soyoung-seo-swallow,https://d32dm0rphc51dk.cloudfront.net/NOb9oDssQhGCLntG7kzmAg/large.jpg,https://d32dm0rphc51dk.cloudfront.net/qcPEnCkTTz4fgBV0tufZyg/large.jpg,https://d32dm0rphc51dk.cloudfront.net/O186gu_gWkJxdo13WOlzOg/large.jpg
서소영,서소영_B,saatchi,2644611,soyoung seo,7,6044400,6044400,8424900,서소영_A와 같은작가,https://www.saatchiart.com/account/artist/2644611,https://www.saatchiart.com/account/artist/2644611,https://www.saatchiart.com/art/Painting-Black-Rabbit/2644611/12370619/view,https://www.saatchiart.com/art/Painting-Conversation/2644611/12370993/view,https://www.saatchiart.com/art/Painting-Swallow/2644611/12371001/view,https://images.saatchiart.com/saatchi/2644611/art/12370619/11432809-NVLWNIDV-7.jpg,https://images.saatchiart.com/saatchi/2644611/art/12370993/11433183-IOGLTLCN-7.jpg,https://images.saatchiart.com/saatchi/2644611/art/12371001/11433191-NSVFWUDU-7.jpg
서소영,서소영_C,artue,soyoung-seo-1,Soyoung Seo,1,2406720,2406720,2406720,서소영_A와 같은작가,https://artue.io/work/soyoung-seo-5,https://artue.io/work/soyoung-seo-5,https://artue.io/work/soyoung-seo-1,,,,,
서소영,서소영_D,artue,soyoung-seo-2,Soyoung Seo,1,1733280,1733280,1733280,서소영_A와 같은작가,https://artue.io/work/soyoung-seo-5,https://artue.io/work/soyoung-seo-5,https://artue.io/work/soyoung-seo-2,,,,,
서소영,서소영_E,artue,soyoung-seo-5,Soyoung Seo,1,2886960,2886960,2886960,서소영_A와 같은작가,https://artue.io/work/soyoung-seo-5,https://artue.io/work/soyoung-seo-5,https://artue.io/work/soyoung-seo-5,,,,,
서지니,서지니_A,artsy,jinny-suh-2,Jinny Suh,16,3864000,2346000,27600000,o,https://www.artsy.net/artist/jinny-suh-2,https://www.artsy.net/artist/jinny-suh-2/cv,https://www.artsy.net/artwork/jinny-suh-a-quiet-morning,https://www.artsy.net/artwork/jinny-suh-a-yellow-parrot,https://www.artsy.net/artwork/jinny-suh-forest-2-1,https://d32dm0rphc51dk.cloudfront.net/KxU_rocD4IdXAl6xnsxiMw/large.jpg,https://d32dm0rphc51dk.cloudfront.net/GscflM9MS0Ed5DYxq8aR6Q/large.jpg,https://d32dm0rphc51dk.cloudfront.net/A-jBZYatQCidVtTNUOqriQ/large.jpg
서지니,서지니_B,saatchi,1127714,jinny suh,4,13179000,4333200,44850000,서지니_A와 같은작가,https://www.saatchiart.com/account/artist/1127714,https://www.saatchiart.com/account/artist/1127714,https://www.saatchiart.com/art/Collage-Fighting/1127714/4469917/view,https://www.saatchiart.com/art/Collage-A-Summer-Day/1127714/8397386/view,https://www.saatchiart.com/art/Collage-An-Afternoon-Walk/1127714/8400607/view,https://images.saatchiart.com/saatchi/1127714/art/5105105/4174927-HSC00001-7.jpg,https://images.saatchiart.com/saatchi/1127714/art/8397386/7461738-HSC00002-7.jpg,https://images.saatchiart.com/saatchi/1127714/art/8400607/7464938-HSC00001-7.jpg
유수즈이,유수즈이_A,artsy,suzy-yoo,Suzy Yoo,19,1090200,648600,9811800,o_한글명 유수지_A로 변경,https://www.artsy.net/artist/suzy-yoo,https://www.artsy.net/artist/suzy-yoo/cv,https://www.artsy.net/artwork/suzy-yoo-day,https://www.artsy.net/artwork/suzy-yoo-night,https://www.artsy.net/artwork/suzy-yoo-crow-and-star-ggamagwiwa-byeol,https://d32dm0rphc51dk.cloudfront.net/FCI8dcWwbSdPumkSexpE1g/large.jpg,https://d32dm0rphc51dk.cloudfront.net/u7j1VkMhuwYxppawu8n1Jg/large.jpg,https://d32dm0rphc51dk.cloudfront.net/lnD8cQsMVrP0u2uQwmboCg/large.jpg
유수즈이,유수즈이_B,artsy,yoo-suzy-1,Yoo Suzy,12,1932000,966000,9384000,유수지_A와 같은작가,https://www.artsy.net/artist/yoo-suzy-1,https://www.artsy.net/artist/yoo-suzy-1/cv,https://www.artsy.net/artwork/yoo-suzy-grateful-shade,https://www.artsy.net/artwork/yoo-suzy-we-under-the-sun,https://www.artsy.net/artwork/yoo-suzy-adventure,https://d32dm0rphc51dk.cloudfront.net/b_V7L1IPlH9QzzZJFflnow/large.jpg,https://d32dm0rphc51dk.cloudfront.net/7ZYy6NYhF3IVELgfZRIHXQ/large.jpg,https://d32dm0rphc51dk.cloudfront.net/09rdZ2lwiyh9e_amJ2KiKg/large.jpg
유수즈이,유수즈이_Y,artue,yoo-suzy-11,Yoo Suzy,1,5451000,5451000,5451000,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-11,,,,,
유수즈이,유수즈이_X,artue,yoo-suzy-12,Yoo Suzy,1,3270600,3270600,3270600,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-12,,,,,
유수즈이,유수즈이_W,artue,yoo-suzy-14,Yoo Suzy,1,3270600,3270600,3270600,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-14,,,,,
유수즈이,유수즈이_V,artue,yoo-suzy-15,Yoo Suzy,1,3270600,3270600,3270600,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-15,,,,,
유수즈이,유수즈이_U,artue,yoo-suzy-17,Yoo Suzy,1,3270600,3270600,3270600,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-17,,,,,
유수즈이,유수즈이_T,artue,yoo-suzy-19,Yoo Suzy,1,2180400,2180400,2180400,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-19,,,,,
유수즈이,유수즈이_S,artue,yoo-suzy-20,Yoo Suzy,1,2180400,2180400,2180400,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-20,,,,,
유수즈이,유수즈이_R,artue,yoo-suzy-21,Yoo Suzy,1,1642200,1642200,1642200,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-21,,,,,
유수즈이,유수즈이_Q,artue,yoo-suzy-22,Yoo Suzy,1,1090200,1090200,1090200,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-22,,,,,
유수즈이,유수즈이_P,artue,yoo-suzy-23,Yoo Suzy,1,1090200,1090200,1090200,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-23,,,,,
유수즈이,유수즈이_O,artue,yoo-suzy-24,Yoo Suzy,1,1090200,1090200,1090200,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-24,,,,,
유수즈이,유수즈이_N,artue,yoo-suzy-26,Yoo Suzy,1,1090200,1090200,1090200,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-26,,,,,
유수즈이,유수즈이_M,artue,yoo-suzy-27,Yoo Suzy,1,1090200,1090200,1090200,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-27,,,,,
유수즈이,유수즈이_L,artue,yoo-suzy-29,Yoo Suzy,1,1090200,1090200,1090200,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-29,,,,,
유수즈이,유수즈이_K,artue,yoo-suzy-3,Yoo Suzy,1,770040,770040,770040,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-3,,,,,
유수즈이,유수즈이_J,artue,yoo-suzy-30,Yoo Suzy,1,1090200,1090200,1090200,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-30,,,,,
유수즈이,유수즈이_I,artue,yoo-suzy-31,Yoo Suzy,1,648600,648600,648600,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,,,,,
유수즈이,유수즈이_H,artue,yoo-suzy-36,Yoo Suzy,1,648600,648600,648600,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-36,,,,,
유수즈이,유수즈이_G,artue,yoo-suzy-37,Yoo Suzy,1,648600,648600,648600,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-37,,,,,
유수즈이,유수즈이_F,artue,yoo-suzy-4,Yoo Suzy,1,1155060,1155060,1155060,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-4,,,,,
유수즈이,유수즈이_E,artue,yoo-suzy-5,Yoo Suzy,1,1155060,1155060,1155060,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-5,,,,,
유수즈이,유수즈이_D,artue,yoo-suzy-8,Yoo Suzy,1,462300,462300,462300,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-8,,,,,
유수즈이,유수즈이_C,artue,yoo-suzy-25,Yoo Suzy,1,1090200,1090200,1090200,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-25,,,,,
유수즈이,유수즈이_B,artue,yoo-suzy-1,Yoo Suzy,1,3080160,3080160,3080160,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-1,,,,,
유수즈이,유수즈이_AA,artue,yoo-suzy-9,Yoo Suzy,1,770040,770040,770040,유수지_A와 같은작가,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-31,https://artue.io/work/yoo-suzy-9,,,,,
