artist_name_ko,medium_category,support_category,has_depth,depth_cm,width_cm,height_cm,log_area,estimated_ho,orientation,price_krw_unified,ln_price_krw_unified
심봉민,acrylic,canvas,0,0.0,53.0,45.0,7.776954403322442,9.92,landscape,2001000.0,14.50915761356587
박기,acrylic,canvas,0,0.0,90.9,72.7,8.796101385722906,30.0,landscape,5520000.0,15.52388841825328
황도유,acrylic,canvas,0,0.0,72.7,72.7,8.572682769078947,25.21,square,4800000.0,15.38412647587812
유수미,acrylic,canvas,1,3.0,53.0,45.5,7.788004239509027,10.0,landscape,2070000.0,14.543059165241552
양앨리스얘린,acrylic,canvas,0,0.0,25.4,20.3,6.245370060072233,2.39,landscape,1380000.0,14.137594057133388
호정아,acrylic,canvas,0,0.0,73.7,60.6,8.40429769227056,20.37,landscape,8280000.0,15.929353526361442
이다래,acrylic,canvas,0,0.0,53.0,45.5,7.788004239509027,10.0,landscape,828000.0,13.626768433367396
주주원,acrylic,canvas,0,0.0,40.9,53.0,7.681421976600878,9.29,portrait,745200.0,13.52140791770957
이진영,acrylic,canvas,1,4.0,130.0,97.0,9.442245428958966,59.86,landscape,16560000.0,16.62250070692139
황병석,acrylic,canvas,0,0.0,41.0,64.0,7.8724551500639794,10.69,portrait,372600.0,12.828260737149623
짐오,acrylic,canvas,0,0.0,35.0,27.3,6.862234763680328,5.02,landscape,455400.0,13.028931432611776
황도유,acrylic,panel,0,0.0,34.8,27.3,6.8565040889713424,5.0,landscape,1700000.0,14.346138809026444
김소영,acrylic,paper,1,3.0,72.7,50.0,8.19836438996762,15.97,landscape,1700000.0,14.346138809026444
황도유,acrylic,canvas,0,0.0,72.7,72.7,8.572682769078947,25.21,square,4800000.0,15.38412647587812
황도유,acrylic,paper,0,0.0,72.7,100.0,8.891511570527564,34.65,portrait,6000000.0,15.60727002719233
공미숙,acrylic,canvas,1,3.0,90.9,65.1,8.685684550397957,27.5,landscape,12420000.0,16.334818634469606
강지,acrylic,paper,0,0.0,29.0,39.0,7.030857476116121,5.52,portrait,759000.0,13.539757056377766
권성원,acrylic,canvas,0,0.0,100.0,80.0,8.987196820661973,39.79,landscape,6624000.0,15.706209975047232
박경호,acrylic,canvas,0,0.0,40.0,30.0,7.090076835776092,5.71,landscape,828000.0,13.626768433367396
짐오,acrylic,canvas,0,0.0,80.3,116.8,9.146232691346842,45.19,portrait,4554000.0,15.331516525605824
황나현,acrylic,canvas,0,0.0,91.0,116.8,9.271322576910975,50.0,portrait,12420000.0,16.334818634469606
김시은,acrylic,canvas,1,3.0,116.0,91.0,9.264449697623215,49.72,landscape,4554000.0,15.331516525605824
황도유,acrylic,canvas,0,0.0,150.0,200.0,10.308952660644293,128.85,portrait,18000000.0,16.70588231586044
곽승용,acrylic,canvas,0,0.0,91.0,73.0,8.80131894766524,30.24,landscape,12420000.0,16.334818634469606
권에스더르,acrylic,canvas,1,3.0,65.0,53.0,8.144679183447758,14.96,landscape,2760000.0,14.830741237693331
홍미희,acrylic,canvas,0,0.0,54.0,39.0,7.652545692693921,9.11,landscape,1932000.0,14.4740662937546
박태훈,acrylic,canvas,0,0.0,130.3,387.8,10.830329226939352,200.0,portrait,16560000.0,16.62250070692139
홍지우,acrylic,canvas,0,0.0,50.0,50.0,7.824046010856292,10.29,square,552000.0,13.221303325259232
황도유,acrylic,canvas,0,0.0,45.5,45.4,7.633224431004207,8.99,square,2400000.0,14.690979295318174
최명애,acrylic,canvas,0,0.0,90.9,72.7,8.796101385722906,30.0,landscape,6210000.0,15.64167145390966
홍미희,acrylic,paper,0,0.0,20.0,20.0,5.991464547107982,1.4,square,276000.0,12.528156144699286
홍미희,acrylic,canvas,0,0.0,72.7,90.9,8.796101385722906,30.0,portrait,3864000.0,15.167213474314543
황도유,acrylic,canvas,0,0.0,60.6,60.6,8.208589786150538,16.16,square,3600000.0,15.096444403426338
민조킹,acrylic,paper,0,0.0,29.7,21.0,6.4356694835320765,3.11,landscape,1242000.0,14.03223354147556
최제스섭,acrylic,canvas,1,4.0,116.8,91.0,9.271322576910975,50.0,landscape,2811060.0,14.849072194378056
이성미,acrylic,canvas,1,3.0,114.0,16.3,7.527363556207212,8.39,landscape,14214000.0,16.469737952368977
아트놈,acrylic,canvas,0,0.0,72.0,60.0,8.371010681238156,19.55,landscape,11040000.0,16.217035598813222
황도유,acrylic,canvas,0,0.0,116.8,91.0,9.271322576910975,50.0,landscape,7200000.0,15.789591583986285
박경호,acrylic,canvas,0,0.0,30.0,23.0,6.536691597591305,3.43,landscape,621000.0,13.339086360915616
홍지우,acrylic,canvas,0,0.0,40.0,40.0,7.377758908227872,7.41,square,1656000.0,14.319915613927344
서희선,acrylic,canvas,1,3.0,45.5,53.0,7.788004239509027,10.0,portrait,2760000.0,14.830741237693331
지근욱,acrylic,canvas,0,0.0,50.0,74.0,8.216088098632316,16.31,portrait,3312000.0,15.013062794487288
주주원,acrylic,canvas,0,0.0,31.8,31.8,6.918932579572262,5.17,square,441600.0,12.998159773945025
박태훈,acrylic,canvas,0,0.0,53.0,45.5,7.788004239509027,10.0,landscape,1200000.0,13.997832114758229
김소영,acrylic,paper,1,2.5,45.5,37.9,7.452663438045286,8.0,landscape,900000.0,13.710150042306449
황도유,acrylic,canvas,0,0.0,72.7,72.7,8.572682769078947,25.21,square,4800000.0,15.38412647587812
반미령,acrylic,canvas,0,0.0,46.0,53.0,7.798933310041217,10.09,portrait,7120800.0,15.77853063662686
채정완,acrylic,canvas,1,3.5,97.0,145.5,9.55488706511493,68.03,portrait,8280000.0,15.929353526361442
윤동천,acrylic,canvas,0,0.0,40.9,53.0,7.681421976600878,9.29,portrait,11040000.0,16.217035598813222
이다래,acrylic,canvas,0,0.0,90.9,72.7,8.796101385722906,30.0,landscape,2346000.0,14.668222308195558
김소영,acrylic,paper,1,3.0,72.7,116.9,9.047660253017495,41.8,portrait,3800000.0,15.150511624696614
이으,acrylic,canvas,0,0.0,46.0,55.0,7.835974581721566,10.38,portrait,4140000.0,15.236206345801495
홍미희,acrylic,panel,1,5.0,60.0,75.0,8.411832675758411,20.57,portrait,3312000.0,15.013062794487288
아지혜,acrylic,panel,1,3.0,48.0,56.0,7.89655270164304,10.89,portrait,1000000.0,13.815510557964274
박현정,acrylic,linen,0,0.0,130.3,72.7,9.156180868670273,45.55,landscape,5000000.0,15.424948470398377
홍미희,acrylic,canvas,0,0.0,120.0,40.0,8.476371196895983,22.4,landscape,3312000.0,15.013062794487288
박경호,acrylic,canvas,0,0.0,41.0,31.0,7.147559271189454,5.92,landscape,828000.0,13.626768433367396
김형대,acrylic,canvas,0,0.0,55.0,100.0,8.612503371220562,25.99,portrait,77280000.0,18.162945747868537
정직성,acrylic,canvas,0,0.0,90.0,90.0,8.99961934066053,40.27,square,19320000.0,16.776651386748647
김령아,acrylic,canvas,0,0.0,30.0,30.0,6.802394763324311,4.65,square,276000.0,12.528156144699286
쿤 작가,acrylic,canvas,0,0.0,50.0,50.0,7.824046010856292,10.29,square,4195200.0,15.249451572551518
이은경,acrylic,canvas,0,0.0,29.8,40.0,7.083387847625295,5.69,portrait,1656000.0,14.319915613927344
오현진,acrylic,canvas,1,1.5,37.0,45.0,7.417580402414544,7.72,portrait,1794000.0,14.39995832160088
김아라,acrylic,canvas,0,0.0,193.3,130.3,10.134082870345084,119.62,landscape,4800000.0,15.38412647587812
황도유,acrylic,canvas,0,0.0,80.3,100.0,8.990939806940807,40.0,portrait,6000000.0,15.60727002719233
김령아,acrylic,canvas,0,0.0,34.8,24.2,6.735970019943069,4.24,landscape,469200.0,13.058784395761457
송형노,acrylic,canvas,0,0.0,22.0,18.0,5.981414211254481,1.36,landscape,2760000.0,14.830741237693331
유선태,acrylic,canvas,0,0.0,91.0,73.0,8.80131894766524,30.24,landscape,28000200.0,17.14772221097111
윤동천,acrylic,canvas,0,0.0,130.3,162.2,9.958669625812112,100.0,portrait,77280000.0,18.162945747868537
크케우적치르르,acrylic,canvas,0,0.0,22.0,28.0,6.423246963533519,3.07,portrait,345000.0,12.751299696013495
김연홍,acrylic,canvas,0,0.0,72.7,72.7,8.572682769078947,25.21,square,1959600.0,14.488250928746556
현느,acrylic,canvas,0,0.0,53.0,73.0,8.260751354700513,17.19,portrait,1104000.0,13.914450505819175
황도유,acrylic,canvas,0,0.0,130.3,97.0,9.444550462634185,60.0,landscape,8400000.0,15.943742263813542
김영자,acrylic,canvas,1,1.5,20.0,20.0,5.991464547107982,1.4,square,1380000.0,14.137594057133388
유선태,acrylic,canvas,0,0.0,117.0,91.0,9.273033441314606,50.09,landscape,37853400.0,17.449231362082898
유선태,acrylic,canvas,0,0.0,91.0,117.0,9.273033441314606,50.09,portrait,37853400.0,17.449231362082898
제느포레스트,acrylic,other,1,3.0,63.0,47.0,7.993282328101591,11.78,landscape,1794000.0,14.39995832160088
박은정,acrylic,canvas,0,0.0,34.8,27.3,6.8565040889713424,5.0,landscape,469200.0,13.058784395761457
김은진,acrylic,panel,1,5.0,54.5,64.0,8.15708378502887,15.2,portrait,20700000.0,16.8456442582356
현느,acrylic,canvas,0,0.0,61.0,73.0,8.401333305321703,20.29,portrait,1104000.0,13.914450505819175
유선태,acrylic,canvas,0,0.0,91.0,117.0,9.273033441314606,50.09,portrait,37853400.0,17.449231362082898
황도유,acrylic,canvas,0,0.0,60.6,72.7,8.390636277614743,20.0,portrait,3600000.0,15.096444403426338
김소영,acrylic,paper,0,0.0,38.7,73.5,7.953125006254528,11.4,portrait,1700000.0,14.346138809026444
장인희,acrylic,canvas,0,0.0,62.0,162.0,9.214730720277476,47.75,portrait,9936000.0,16.111675083155397
화르티스트,acrylic,canvas,0,0.0,53.0,45.5,7.788004239509027,10.0,landscape,924600.0,13.737116490536264
짐오,acrylic,canvas,0,0.0,35.0,27.3,6.862234763680328,5.02,landscape,455400.0,13.028931432611776
공미숙,acrylic,canvas,1,3.0,65.1,45.5,7.993636875171428,11.78,landscape,6210000.0,15.64167145390966
박다예,acrylic,panel,1,11.0,25.0,25.0,6.437751649736401,3.12,square,800000.0,13.592367006650065
우정수,acrylic,canvas,0,0.0,45.5,37.9,7.452663438045286,8.0,landscape,2070000.0,14.543059165241552
최상철,acrylic,canvas,0,0.0,145.5,112.1,9.69956741668966,80.0,landscape,44850000.0,17.61883414646908
지근욱,acrylic,canvas,0,0.0,100.0,72.0,8.881836305004146,34.16,landscape,5796000.0,15.57267858242271
황도유,acrylic,canvas,0,0.0,193.3,130.3,10.134082870345084,119.62,landscape,15500000.0,16.556350581889475
김령아,acrylic,canvas,0,0.0,30.0,30.0,6.802394763324311,4.65,square,276000.0,12.528156144699286
신굠융,acrylic,canvas,1,4.0,100.0,100.0,9.210340371976184,47.58,square,7314000.0,15.805300877691463
곽승용,acrylic,canvas,0,0.0,91.0,73.0,8.80131894766524,30.24,landscape,15690600.0,16.568572364895832
유선태,acrylic,canvas,0,0.0,91.0,117.0,9.273033441314606,50.09,portrait,37853400.0,17.449231362082898
쿤 작가,acrylic,canvas,0,0.0,50.0,50.0,7.824046010856292,10.29,square,4195200.0,15.249451572551518
김민송,acrylic,canvas,0,0.0,97.0,162.0,9.662307313735766,76.75,portrait,12000000.0,16.300417207752275
황도유,acrylic,canvas,0,0.0,193.9,130.3,10.137182046379406,120.0,landscape,15500000.0,16.556350581889475
김시은,acrylic,canvas,1,2.0,53.0,41.0,7.683863980256429,9.31,landscape,828000.0,13.626768433367396
김영자,acrylic,canvas,0,0.0,23.0,32.0,6.601230118728877,3.65,portrait,1380000.0,14.137594057133388
황도유,acrylic,canvas,0,0.0,72.7,60.6,8.390636277614743,20.0,landscape,3600000.0,15.096444403426338
황도유,acrylic,canvas,0,0.0,150.0,200.0,10.308952660644293,128.85,portrait,18000000.0,16.70588231586044
윤은이,acrylic,canvas,1,2.0,60.0,60.0,8.1886891244442,15.78,square,2208000.0,14.607597686379124
권성원,acrylic,canvas,0,0.0,80.0,100.0,8.987196820661973,39.79,portrait,6624000.0,15.706209975047232
윤웨에동,acrylic,canvas,0,0.0,116.8,91.0,9.271322576910975,50.0,landscape,22080000.0,16.91018277937317
박태훈,acrylic,canvas,0,0.0,72.7,60.6,8.390636277614743,20.0,landscape,2000000.0,14.50865773852422
유선태,acrylic,canvas,0,0.0,130.0,162.0,9.955130785687968,99.69,portrait,65922600.0,18.003991884535257
채정완,acrylic,canvas,1,3.5,97.0,145.5,9.55488706511493,68.03,portrait,8280000.0,15.929353526361442
이창헌,acrylic,panel,0,0.0,40.0,40.0,7.377758908227872,7.41,square,1324800.0,14.096772062613132
고아빈,oil,paper,0,0.0,69.0,54.5,8.232307206266459,16.62,landscape,2980800.0,14.90770227882946
김소영,acrylic,paper,1,3.0,60.6,72.7,8.390636277614743,20.0,portrait,1700000.0,14.346138809026444
황도유,acrylic,canvas,0,0.0,72.7,72.7,8.572682769078947,25.21,square,4800000.0,15.38412647587812
신모래,acrylic,canvas,0,0.0,72.7,90.9,8.796101385722906,30.0,portrait,2277000.0,14.638369345045875
우정수,acrylic,canvas,0,0.0,116.8,91.0,9.271322576910975,50.0,landscape,19320000.0,16.776651386748647
김연홍,acrylic,canvas,0,0.0,30.0,100.0,8.006367567650246,11.9,portrait,1959600.0,14.488250928746556
김정아,acrylic,panel,0,0.0,90.0,100.0,9.104979856318357,43.73,portrait,4000000.0,15.201804919084164
황도유,acrylic,canvas,0,0.0,116.8,80.3,9.146232691346842,45.19,landscape,7200000.0,15.789591583986285
노누리,acrylic,canvas,1,2.0,53.0,45.5,7.788004239509027,10.0,landscape,1794000.0,14.39995832160088
우정수,acrylic,canvas,0,0.0,45.5,37.9,7.452663438045286,8.0,landscape,2070000.0,14.543059165241552
강로사,acrylic,other,0,0.0,42.0,29.7,7.128816664092022,5.85,landscape,690000.0,13.444446876573442
박기,acrylic,canvas,0,0.0,162.2,130.3,9.958669625812112,100.0,landscape,19320000.0,16.776651386748647
박기,acrylic,canvas,0,0.0,162.2,130.3,9.958669625812112,100.0,landscape,19320000.0,16.776651386748647
권예주,acrylic,canvas,1,3.0,90.9,65.1,8.685684550397957,27.5,landscape,3312000.0,15.013062794487288
박정해,acrylic,linen,0,0.0,53.0,45.0,7.776954403322442,9.92,landscape,3450000.0,15.053884789007542
하제이슨,acrylic,canvas,0,0.0,42.0,29.7,7.128816664092022,5.85,landscape,372600.0,12.828260737149623
홍성준,acrylic,canvas,0,0.0,21.0,20.9,6.0842715966941885,1.78,square,1683000.0,14.336088473172945
김유주,acrylic,canvas,0,0.0,116.0,91.0,9.264449697623215,49.72,landscape,2290800.0,14.64441165950184
장인희,acrylic,canvas,0,0.0,91.0,91.0,9.0217190130337,40.97,square,9936000.0,16.111675083155397
김경민,acrylic,canvas,0,0.0,116.8,91.0,9.271322576910975,50.0,landscape,4830000.0,15.390357025628756
황도유,acrylic,canvas,0,0.0,200.0,150.0,10.308952660644293,128.85,landscape,16000000.0,16.588099280204055
권예주,acrylic,canvas,1,3.0,72.7,60.6,8.390636277614743,20.0,landscape,2208000.0,14.607597686379124
심봉민,acrylic,canvas,0,0.0,73.0,61.0,8.401333305321703,20.29,landscape,4002000.0,15.202304794125816
김민송,acrylic,canvas,0,0.0,53.0,72.7,8.256633298091595,17.11,portrait,3000000.0,14.914122846632385
우정수,acrylic,canvas,0,0.0,162.2,130.3,9.958669625812112,100.0,landscape,13800000.0,16.440179150127435
윤정최,acrylic,canvas,1,3.0,72.7,90.9,8.796101385722906,30.0,portrait,2856600.0,14.865142664410666
류아영,acrylic,canvas,0,0.0,50.0,60.6,8.016317898503415,12.0,portrait,2070000.0,14.543059165241552
이윤성,acrylic,canvas,0,0.0,194.0,390.0,11.23400489818702,200.0,portrait,44160000.0,17.603329959933113
반미령,acrylic,canvas,0,0.0,146.0,112.0,9.702105493003431,80.17,landscape,36363000.0,17.409062332120758
공미숙,acrylic,canvas,1,3.0,20.0,40.0,6.684611727667927,3.96,portrait,2898000.0,14.879531401862764
황도유,acrylic,canvas,0,0.0,130.3,193.9,10.137182046379406,120.0,portrait,15500000.0,16.556350581889475
박경호,acrylic,canvas,0,0.0,117.0,88.0,9.239510749275963,48.72,landscape,6210000.0,15.64167145390966
반미령,acrylic,canvas,0,0.0,38.0,46.0,7.466227556215481,8.07,portrait,6030600.0,15.612357066240886
황인란,acrylic,canvas,0,0.0,90.9,65.1,8.685684550397957,27.5,landscape,6210000.0,15.64167145390966
정화백,acrylic,paper,0,0.0,24.0,32.0,6.643789733147672,3.81,portrait,1104000.0,13.914450505819175
이슬아,acrylic,canvas,0,0.0,34.8,27.3,6.8565040889713424,5.0,landscape,1500000.0,14.22097566607244
도,acrylic,canvas,0,0.0,162.2,130.3,9.958669625812112,100.0,landscape,9522000.0,16.0691154687366
이은정,acrylic,canvas,0,0.0,162.2,521.2,11.344963986932004,200.0,portrait,22000000.0,16.90655301132259
반미령,acrylic,canvas,0,0.0,71.0,93.0,8.79527937019457,29.98,portrait,15345600.0,16.546339345955825
윤동천,acrylic,canvas,0,0.0,40.9,53.0,7.681421976600878,9.29,portrait,11040000.0,16.217035598813222
박정해,acrylic,linen,0,0.0,120.0,120.0,9.574983485564092,69.59,square,9936000.0,16.111675083155397
황도유,acrylic,canvas,0,0.0,150.0,150.0,10.021270588192513,106.61,square,15500000.0,16.556350581889475
유진르,acrylic,canvas,0,0.0,116.8,80.3,9.146232691346842,45.19,landscape,5658000.0,15.54858103084365
반미령,acrylic,canvas,0,0.0,24.0,24.0,6.3561076606958915,2.82,square,3450000.0,15.053884789007542
이고크,acrylic,canvas,0,0.0,72.7,90.9,8.796101385722906,30.0,portrait,2960100.0,14.900733609513368
우정수,acrylic,canvas,0,0.0,45.5,37.9,7.452663438045286,8.0,landscape,2070000.0,14.543059165241552
서희선,acrylic,canvas,1,3.0,89.4,130.3,9.362960166310268,55.07,portrait,12420000.0,16.334818634469606
함도하,acrylic,canvas,0,0.0,70.0,90.0,8.748304912379623,28.88,portrait,8280000.0,15.929353526361442
채정완,acrylic,canvas,0,0.0,50.0,65.1,8.08794755464267,13.61,portrait,993600.0,13.809089990161352
황도유,acrylic,canvas,0,0.0,14.0,22.0,5.730099782973574,0.53,portrait,800000.0,13.592367006650065
윤정최,acrylic,canvas,1,3.0,90.9,72.7,8.796101385722906,30.0,landscape,2856600.0,14.865142664410666
반미령,acrylic,canvas,0,0.0,50.0,61.0,8.022896869601457,12.14,portrait,7176000.0,15.78625268272077
서용선,acrylic,canvas,0,0.0,206.0,201.0,10.631181076848655,150.46,square,170000000.0,18.951308995014536
장인희,acrylic,canvas,0,0.0,162.0,130.0,9.955130785687968,99.69,landscape,22080000.0,16.91018277937317
그심세연,acrylic,canvas,0,0.0,130.0,130.0,9.735068900911164,82.44,square,12420000.0,16.334818634469606
황도유,acrylic,canvas,0,0.0,150.0,150.0,10.021270588192513,106.61,square,15500000.0,16.556350581889475
김영화,acrylic,canvas,1,2.5,53.0,45.5,7.788004239509027,10.0,landscape,2070000.0,14.543059165241552
루이스루이즈,acrylic,canvas,0,0.0,72.0,72.0,8.55333223803211,24.74,square,3036000.0,14.926051417497655
화르티스트,acrylic,canvas,0,0.0,53.0,45.5,7.788004239509027,10.0,landscape,924600.0,13.737116490536264
양시영,acrylic,canvas,0,0.0,22.0,45.0,6.897704943128636,5.11,portrait,2760000.0,14.830741237693331
박태훈,acrylic,canvas,0,0.0,53.0,45.5,7.788004239509027,10.0,landscape,1200000.0,13.997832114758229
오유영,acrylic,canvas,0,0.0,72.5,60.5,8.386229926897425,19.9,landscape,1656000.0,14.319915613927344
황도유,acrylic,canvas,0,0.0,53.0,72.0,8.246958032568177,16.91,portrait,3600000.0,15.096444403426338
채정완,acrylic,canvas,0,0.0,50.0,65.1,8.08794755464267,13.61,portrait,1380000.0,14.137594057133388
권예주,acrylic,canvas,1,3.0,65.1,53.0,8.146216462766645,15.0,landscape,1656000.0,14.319915613927344
정산에,acrylic,metal,0,0.0,61.7,285.0,9.774773111179991,85.28,portrait,10074000.0,16.125468405287734
김성군,acrylic,canvas,0,0.0,91.0,73.0,8.80131894766524,30.24,landscape,10074000.0,16.125468405287734
박태훈,acrylic,canvas,0,0.0,116.8,91.0,9.271322576910975,50.0,landscape,4500000.0,15.319587954740548
신창용,acrylic,canvas,0,0.0,162.0,130.0,9.955130785687968,99.69,landscape,20700000.0,16.8456442582356
황도유,acrylic,canvas,0,0.0,118.0,118.0,9.54136924893133,67.0,square,11000000.0,16.213405830762646
변상환,acrylic,canvas,0,0.0,50.0,50.0,7.824046010856292,10.29,square,1863000.0,14.437698649583725
이성미,acrylic,canvas,1,3.0,60.6,90.9,8.614054894258702,26.02,portrait,4140000.0,15.236206345801495
김근중,acrylic,canvas,0,0.0,162.0,130.0,9.955130785687968,99.69,landscape,77280000.0,18.162945747868537
유선태,acrylic,canvas,0,0.0,16.0,23.0,5.908082938168931,1.09,portrait,2911800.0,14.884282004621362
최남우,acrylic,canvas,1,5.0,45.7,53.2,7.796156694247758,10.06,portrait,6072000.0,15.619198598057602
만욱,acrylic,linen,1,2.5,100.0,80.3,8.990939806940807,40.0,landscape,8280000.0,15.929353526361442
최석현,acrylic,canvas,0,0.0,61.0,46.0,7.939515260662406,11.28,landscape,1932000.0,14.4740662937546
서용선,acrylic,canvas,0,0.0,60.8,76.0,8.438323129258453,21.31,portrait,47000000.0,17.665658159674333
채정완,acrylic,canvas,0,0.0,65.1,90.9,8.685684550397957,27.5,portrait,1932000.0,14.4740662937546
김새연,acrylic,canvas,0,0.0,90.6,116.7,9.266060752341444,49.79,portrait,5520000.0,15.52388841825328
드라윙마르이,acrylic,canvas,0,0.0,72.7,90.9,8.796101385722906,30.0,portrait,2760000.0,14.830741237693331
공미숙,acrylic,canvas,1,3.0,65.1,45.5,7.993636875171428,11.78,landscape,8280000.0,15.929353526361442
박정해,acrylic,linen,0,0.0,80.0,80.0,8.764053269347762,29.25,square,5934000.0,15.596209079832905
박기,acrylic,canvas,0,0.0,116.8,91.0,9.271322576910975,50.0,landscape,9660000.0,16.0835042061887
최제스섭,acrylic,other,1,3.0,116.8,91.0,9.271322576910975,50.0,landscape,2649600.0,14.789919243173076
황도유,acrylic,canvas,0,0.0,130.3,162.2,9.958669625812112,100.0,portrait,13500000.0,16.41820024340866
최진희,acrylic,canvas,0,0.0,40.9,53.0,7.681421976600878,9.29,portrait,690000.0,13.444446876573442
황도유,acrylic,canvas,0,0.0,72.7,53.0,8.256633298091595,17.11,landscape,3300000.0,15.009433026436708
홍지우,acrylic,canvas,0,0.0,50.0,50.0,7.824046010856292,10.29,square,552000.0,13.221303325259232
유선태,acrylic,canvas,0,0.0,91.0,117.0,9.273033441314606,50.09,portrait,37853400.0,17.449231362082898
김한나,acrylic,linen,0,0.0,40.0,40.0,7.377758908227872,7.41,square,1656000.0,14.319915613927344
황도유,acrylic,canvas,0,0.0,150.0,200.0,10.308952660644293,128.85,portrait,18000000.0,16.70588231586044
권인경,acrylic,paper,0,0.0,130.0,194.0,10.135392609518911,119.78,portrait,24840000.0,17.027965815029553
유선태,acrylic,canvas,0,0.0,91.0,117.0,9.273033441314606,50.09,portrait,39481800.0,17.491350364195405
아몬마즈다흐,acrylic,canvas,0,0.0,73.0,60.0,8.384804003370492,19.87,landscape,1794000.0,14.39995832160088
박희섭,acrylic,canvas,0,0.0,50.0,50.0,7.824046010856292,10.29,square,4416000.0,15.300744866939068
쿤 작가,acrylic,canvas,0,0.0,50.0,50.0,7.824046010856292,10.29,square,4195200.0,15.249451572551518
최제스섭,acrylic,canvas,1,4.0,116.8,91.0,9.271322576910975,50.0,landscape,2649600.0,14.789919243173076
천가흐,acrylic,canvas,0,0.0,91.0,72.0,8.787525625532906,29.8,landscape,1656000.0,14.319915613927344
유선태,acrylic,canvas,0,0.0,91.0,117.0,9.273033441314606,50.09,portrait,39481800.0,17.491350364195405
홍미희,acrylic,canvas,1,7.0,41.0,32.0,7.179307969504034,6.05,landscape,2346000.0,14.668222308195558
주명선,acrylic,canvas,1,4.0,72.5,52.8,8.250097752572845,16.98,landscape,9522000.0,16.0691154687366
황도유,acrylic,other,0,0.0,107.0,76.0,9.003562174748238,40.39,landscape,3600000.0,15.096444403426338
곽승용,acrylic,canvas,0,0.0,130.0,90.0,9.367344120785848,55.33,landscape,26868600.0,17.106468876517496
서용선,acrylic,canvas,0,0.0,81.0,59.0,8.471986598578159,22.27,landscape,50000000.0,17.72753356339242
박희섭,acrylic,canvas,0,0.0,50.0,50.0,7.824046010856292,10.29,square,4416000.0,15.300744866939068
정연재,acrylic,canvas,0,0.0,62.0,126.0,8.96341629199657,38.47,portrait,2415000.0,14.69720984506881
정산에,acrylic,canvas,0,0.0,50.0,50.0,7.824046010856292,10.29,square,2070000.0,14.543059165241552
김소영,acrylic,paper,1,3.0,193.9,130.3,10.137182046379406,120.0,landscape,7200000.0,15.789591583986285
서희선,acrylic,canvas,1,3.0,40.9,31.8,7.170596352834887,6.0,landscape,1932000.0,14.4740662937546
황도유,acrylic,canvas,0,0.0,193.9,130.3,10.137182046379406,120.0,landscape,15500000.0,16.556350581889475
아몬마즈다흐,acrylic,canvas,0,0.0,100.0,65.1,8.781094735202615,29.64,landscape,3726000.0,15.13084583014367
우정수,acrylic,canvas,0,0.0,45.5,37.9,7.452663438045286,8.0,landscape,2070000.0,14.543059165241552
권수연,acrylic,paper,0,0.0,42.8,35.3,7.320421066527002,6.99,landscape,690000.0,13.444446876573442
황도유,acrylic,canvas,0,0.0,33.4,24.2,6.694908533145296,4.0,landscape,1700000.0,14.346138809026444
권성원,acrylic,canvas,0,0.0,80.0,100.0,8.987196820661973,39.79,portrait,6624000.0,15.706209975047232
루이스루이즈,acrylic,canvas,0,0.0,73.0,73.0,8.580918882296782,25.37,square,2663400.0,14.795114060050182
오유영,acrylic,canvas,0,0.0,116.8,90.0,9.260272740724393,49.55,landscape,2346000.0,14.668222308195558
김기석,acrylic,canvas,1,3.0,162.2,130.3,9.958669625812112,100.0,landscape,31740000.0,17.273088273062537
노마,acrylic,canvas,0,0.0,53.0,43.0,7.731492029245684,9.61,landscape,2401200.0,14.691479170359823
반미령,acrylic,canvas,0,0.0,61.0,73.0,8.401333305321703,20.29,portrait,11357400.0,16.245380071822368
이다래,acrylic,canvas,0,0.0,100.0,80.3,8.990939806940807,40.0,landscape,3036000.0,14.926051417497655
이슬아,acrylic,canvas,0,0.0,193.9,130.3,10.137182046379406,120.0,landscape,15000000.0,16.523560759066484
주명선,acrylic,canvas,1,4.0,116.8,91.0,9.271322576910975,50.0,landscape,23736000.0,16.982503440952794
황도유,acrylic,canvas,0,0.0,193.9,130.3,10.137182046379406,120.0,landscape,15500000.0,16.556350581889475
윤향란,acrylic,canvas,0,0.0,145.0,112.0,9.69523261371567,79.62,landscape,33120000.0,17.315647887481333
손정케에,acrylic,canvas,0,0.0,116.8,91.0,9.271322576910975,50.0,landscape,6720600.0,15.720687994227886
박경호,acrylic,canvas,0,0.0,30.0,23.0,6.536691597591305,3.43,landscape,621000.0,13.339086360915616
김한나,acrylic,canvas,0,0.0,60.0,60.0,8.1886891244442,15.78,square,3500000.0,15.068273526459642
박태훈,acrylic,canvas,0,0.0,90.0,72.7,8.78615105486974,29.76,landscape,3312000.0,15.013062794487288
황도유,acrylic,canvas,0,0.0,130.3,97.0,9.444550462634185,60.0,landscape,8400000.0,15.943742263813542
장인희,acrylic,canvas,0,0.0,91.0,91.0,9.0217190130337,40.97,square,9936000.0,16.111675083155397
공미숙,acrylic,canvas,0,0.0,60.6,90.0,8.604104563405533,25.82,portrait,11730000.0,16.27766022062966
유선태,acrylic,canvas,0,0.0,16.0,23.0,5.908082938168931,1.09,portrait,2911800.0,14.884282004621362
최은주,acrylic,canvas,0,0.0,41.0,32.0,7.179307969504034,6.05,landscape,1104000.0,13.914450505819175
