candidate_label,scenario_count,validation_avg_delta_MdAPE_vs_current_pp258,validation_avg_delta_MAPE_vs_current_pp258,validation_avg_delta_p95_vs_current_pp258,validation_avg_MdAPE_win_rate,validation_avg_MAPE_win_rate,validation_avg_p95_win_rate,validation_avg_all3_win_rate,validation_avg_stability_score,fixed_validation_MdAPE,fixed_validation_MAPE,fixed_validation_p95_APE,fixed_validation_RMSE_log,fixed_validation_delta_MdAPE_vs_current_pp258,fixed_validation_delta_MAPE_vs_current_pp258,fixed_validation_delta_p95_vs_current_pp258,fixed_test_MdAPE,fixed_test_MAPE,fixed_test_p95_APE,fixed_test_RMSE_log,fixed_test_delta_MdAPE_vs_current_pp258,fixed_test_delta_MAPE_vs_current_pp258,fixed_test_delta_p95_vs_current_pp258,validation_replacement_score,fixed_confirmation_score,is_reference_baseline,passes_validation_gate,passes_fixed_confirmation
min1_route_w750_risk_q50_altgap_ge005,6,-0.024649534322375082,-0.03004171764548964,-0.0893101278281166,0.9967948717948718,0.9961538461538462,0.976923076923077,0.9711538461538461,-0.03004171764548964,0.0988127568668821,0.17736511903779142,0.5772661746139477,0.29710726973887946,-0.02389455769782585,-0.028263440941850126,-0.06062193548011496,0.10570259455244937,0.23973201587195211,0.7447183683820254,0.37808292084958545,-0.035273806074078456,-0.030156179907193742,-0.06260633890942091,-0.028263440941850126,-0.030156179907193742,False,True,True
min1_route_w850_spread_ge180,6,-0.02823853231938063,-0.03006742150061321,-0.08688111824747573,0.9993589743589744,0.9967948717948718,0.966025641025641,0.9628205128205128,-0.03006742150061321,0.09440661499063376,0.17737939093187963,0.5772661746139477,0.29798957885107835,-0.02830069957407419,-0.028249169047761924,-0.06062193548011496,0.10300157501389953,0.23769296233008883,0.739095824880282,0.3771182687868522,-0.0379748256126283,-0.03219523344905703,-0.06822888241116432,-0.028249169047761924,-0.03219523344905703,False,True,True
min1_route_w850_qwidth_ge160,6,-0.02645580152105151,-0.03007093021420895,-0.09154417645683938,0.9987179487179487,0.9961538461538462,0.9775641025641025,0.9737179487179487,-0.03007093021420895,0.0964251703208934,0.1773827661144944,0.5712913918014471,0.29770205020984686,-0.026282144243814545,-0.02824579386514714,-0.0665967182926156,0.10557553392649052,0.2382281185034656,0.7740983466158026,0.3772178443134604,-0.03540086670003731,-0.031660077275680265,-0.033226360675643773,-0.02824579386514714,-0.031660077275680265,False,True,True
min1_route_w850_qwidth_ge140,6,-0.029404190964710503,-0.030426599982654318,-0.08427160462105214,1.0,0.9967948717948718,0.9608974358974359,0.9583333333333334,-0.030426599982654318,0.09460317463791797,0.17738325280186962,0.5786835981503664,0.2995625594137795,-0.02810413992678998,-0.028245307177771933,-0.05920451194369625,0.10300157501389953,0.23927044116098503,0.7782541461510122,0.37915480429698273,-0.0379748256126283,-0.030617754618160825,-0.02907056114043416,-0.028245307177771933,-0.030617754618160825,False,True,True
min1_route_w775_risk_q70_altgap_ge020,6,-0.02428879737083846,-0.03005759378505494,-0.08848693653214233,0.9955128205128205,0.9974358974358974,0.9705128205128205,0.9647435897435898,-0.03005759378505494,0.0988127568668821,0.1773888103817125,0.5772661746139477,0.2968880130203592,-0.02389455769782585,-0.028239749597929048,-0.06062193548011496,0.10654696791845651,0.23928530170588544,0.7394162014152162,0.3774840854178619,-0.03442943270807132,-0.030602894073260417,-0.0679085058762301,-0.028239749597929048,-0.030602894073260417,False,True,True
min1_route_w800_risk_q60_altgap_ge020,6,-0.02621942079442478,-0.03002913070846668,-0.08745665617421156,0.9974358974358974,0.9961538461538462,0.966025641025641,0.9602564102564103,-0.03002913070846668,0.09682369510224355,0.17740117857536344,0.5772661746139477,0.2972663628192473,-0.025883619462464397,-0.028227381404278107,-0.06062193548011496,0.10498664344245205,0.2407131732944795,0.7586513952371932,0.3785248973934267,-0.03598975718407578,-0.029175022484666358,-0.04867331205425318,-0.028227381404278107,-0.029175022484666358,False,True,True
min1_route_w750_risk_q60,6,-0.02503716533393746,-0.03003331095220818,-0.08941688815266842,0.9974358974358974,0.9967948717948718,0.9775641025641025,0.9724358974358974,-0.03003331095220818,0.09653143450943451,0.177411824981718,0.5772661746139477,0.2971583008582152,-0.026175880055273437,-0.028216734997923543,-0.06062193548011496,0.10479851632472309,0.2398157737585504,0.7447183683820254,0.37766623298046637,-0.03617788430180474,-0.030072422020595457,-0.06260633890942091,-0.028216734997923543,-0.030072422020595457,False,True,True
min1_route_w775_risk_q80_altlower_gap005,6,-0.024945402207567063,-0.030020080603884326,-0.09226696371668917,0.9955128205128205,0.9967948717948718,0.9807692307692308,0.9737179487179487,-0.030020080603884326,0.09819631660739556,0.17743523470740893,0.5712913918014471,0.2974050256732438,-0.02451099795731239,-0.028193325272232617,-0.0665967182926156,0.1056244418332164,0.23755845903679046,0.7394162014152162,0.3761293872977296,-0.03535195879331143,-0.0323297367423554,-0.0679085058762301,-0.028193325272232617,-0.0323297367423554,False,True,True
min1_route_w800_qwidth_ge140,6,-0.02796579376172552,-0.030212891222876927,-0.08573345336380588,0.9993589743589744,0.9967948717948718,0.9634615384615385,0.9602564102564103,-0.030212891222876927,0.09532721279946713,0.17745879250414293,0.5786835981503664,0.2986028618326708,-0.02738010176524082,-0.028169767475498625,-0.05920451194369625,0.10345108947495675,0.23914589465476754,0.7614173838278141,0.3783610494930617,-0.03752531115157108,-0.030742301124378313,-0.045907323463632244,-0.028169767475498625,-0.030742301124378313,False,True,True
min1_route_w750_spread_ge060,6,-0.025289646172106023,-0.029987922091047947,-0.08983984900977204,0.9967948717948718,0.9967948717948718,0.9775641025641025,0.9717948717948718,-0.029987922091047947,0.09653143450943451,0.17746985893417921,0.5772661746139477,0.2974673504426971,-0.026175880055273437,-0.028158701045462337,-0.06062193548011496,0.10570259455244937,0.23993129959056914,0.7447183683820254,0.3778401169400478,-0.035273806074078456,-0.02995689618857672,-0.06260633890942091,-0.028158701045462337,-0.02995689618857672,False,True,True
min1_route_w750_qwidth_ge120,6,-0.025118209080864918,-0.03002758732953205,-0.08795951561924542,0.9987179487179487,0.9967948717948718,0.9756410256410257,0.9717948717948719,-0.03002758732953205,0.09713348190821369,0.17747378810322081,0.5786835981503664,0.29793688153304043,-0.025573832656494253,-0.028154771876420737,-0.05920451194369625,0.1049644954893312,0.23966181889220525,0.7479400498199271,0.3781188611759676,-0.036011905137196626,-0.030226376886940604,-0.05938465747151922,-0.028154771876420737,-0.030226376886940604,False,True,True
min1_route_w775_risk_q80_altlower_gap010,6,-0.02486836887119724,-0.029972108499199335,-0.09226510090140017,0.9961538461538462,0.9967948717948718,0.9807692307692308,0.9743589743589743,-0.029972108499199335,0.09819631660739556,0.17747421163145358,0.5712913918014471,0.29739856307857354,-0.02451099795731239,-0.028154348348187974,-0.0665967182926156,0.10654696791845651,0.2376736967282715,0.7394162014152162,0.37614532371490056,-0.03442943270807132,-0.03221449905087437,-0.0679085058762301,-0.028154348348187974,-0.03221449905087437,False,True,True
min1_route_w800_risk_q80_altlower_gap020,6,-0.024892552806439528,-0.029964966725063394,-0.09226323987425185,0.9935897435897436,0.9967948717948718,0.9807692307692308,0.9717948717948718,-0.029964966725063394,0.09819631660739556,0.17747568016731052,0.5712913918014471,0.29742840955142197,-0.02451099795731239,-0.028152879812331028,-0.0665967182926156,0.10573512980995432,0.23737606246123186,0.7394162014152162,0.37611516970956327,-0.03524127081657351,-0.032512133317914,-0.0679085058762301,-0.028152879812331028,-0.032512133317914,False,True,True
min1_route_w850_very_high_price,6,-0.024809882857371648,-0.029930329989584656,-0.0910828524079214,0.9980769230769231,0.9967948717948718,0.9762820512820513,0.9717948717948718,-0.029930329989584656,0.09819631660739556,0.17748828207634773,0.5712913918014471,0.2975900794809509,-0.02451099795731239,-0.02814027790329382,-0.0665967182926156,0.10659775415481275,0.24273999521239048,0.791362101574755,0.3790561905545142,-0.03437864647171508,-0.027148200566755376,-0.01596260571669139,-0.02814027790329382,-0.027148200566755376,False,True,True
min1_route_w750_risk_q60_altgap_ge005,6,-0.02450863729291515,-0.029936935417715946,-0.0893101278281166,0.9967948717948718,0.9961538461538462,0.976923076923077,0.9711538461538461,-0.029936935417715946,0.0988127568668821,0.17749046052388792,0.5772661746139477,0.29719720124841315,-0.02389455769782585,-0.02813809945575363,-0.06062193548011496,0.10570259455244937,0.23988978797567764,0.7447183683820254,0.37769252506057427,-0.035273806074078456,-0.029998407803468213,-0.06260633890942091,-0.02813809945575363,-0.029998407803468213,False,True,True
min1_route_w750_risk_q60_altlower_gap010,6,-0.023120289408743704,-0.029934656488975215,-0.09290264968893182,0.9903846153846154,0.9967948717948718,0.9807692307692308,0.9685897435897436,-0.029934656488975215,0.10029366834484855,0.1775010108135969,0.5712913918014471,0.2972084579925919,-0.02241364621985939,-0.028127549166044652,-0.0665967182926156,0.10573512980995432,0.23821836466576854,0.7434159536351241,0.3764488101273441,-0.03524127081657351,-0.03166983111337732,-0.0639087536563222,-0.028127549166044652,-0.03166983111337732,False,True,True
min1_route_w750_risk_q70_altgap_ge010,6,-0.023596895841004537,-0.029904771138936272,-0.08920655357686376,0.9955128205128205,0.9967948717948718,0.976923076923077,0.9698717948717949,-0.029904771138936272,0.10029366834484855,0.17751663862207195,0.5772661746139477,0.29685168981574606,-0.02241364621985939,-0.028111921357569597,-0.06062193548011496,0.10659775415481275,0.23927228774360265,0.7447183683820254,0.37725557003707116,-0.03437864647171508,-0.030615908035543205,-0.06260633890942091,-0.028111921357569597,-0.030615908035543205,False,True,True
min1_route_w750_risk_q50_altlower_gap010,6,-0.023120289408743704,-0.02991453843854684,-0.09290264968893182,0.9903846153846154,0.9967948717948718,0.9807692307692308,0.9685897435897436,-0.02991453843854684,0.10029366834484855,0.17752485987822958,0.5712913918014471,0.2972355751240904,-0.02241364621985939,-0.02810370010141197,-0.0665967182926156,0.10573512980995432,0.2381555272035217,0.7434159536351241,0.3768741001334758,-0.03524127081657351,-0.03173266857562415,-0.0639087536563222,-0.02810370010141197,-0.03173266857562415,False,True,True
min1_route_w800_spread_ge180,6,-0.02721369347369774,-0.02989314885046146,-0.08726115937500938,0.9987179487179487,0.9967948717948718,0.9673076923076923,0.9634615384615385,-0.02989314885046146,0.09529566095434584,0.1775251119971864,0.5772661746139477,0.2975640905520236,-0.027411653610362102,-0.02810344798245515,-0.06062193548011496,0.10386129904256679,0.23796945516250945,0.7392027820637449,0.37683839387568147,-0.037115101583961044,-0.03191874061663641,-0.06812192522770144,-0.02810344798245515,-0.03191874061663641,False,True,True
min1_route_w800_qwidth_ge160,6,-0.02604046782322991,-0.029885617564346333,-0.09182515528165001,0.9980769230769231,0.9961538461538462,0.9775641025641025,0.9724358974358974,-0.029885617564346333,0.09682369510224355,0.17753699908228798,0.5712913918014471,0.29734012642436125,-0.025883619462464397,-0.028091560897353568,-0.0665967182926156,0.1056244418332164,0.23843261516166736,0.7586513952371932,0.3769635370124165,-0.03535195879331143,-0.031455580617478496,-0.04867331205425318,-0.028091560897353568,-0.031455580617478496,False,True,True
min1_route_w775_risk_q90_altgap_ge005,6,-0.025148672506754205,-0.029878119483257165,-0.09168792087221352,0.9974358974358974,0.9974358974358974,0.9794871794871796,0.975,-0.029878119483257165,0.09819631660739556,0.17754258307855691,0.5712913918014471,0.2973136094123529,-0.02451099795731239,-0.028085976901084636,-0.0665967182926156,0.10631555453141896,0.23862357780688276,0.7814626507472144,0.37684349814679086,-0.034660846095108874,-0.0312646179722631,-0.025862056544231904,-0.028085976901084636,-0.0312646179722631,False,True,True
min1_route_w775_qwidth_ge140,6,-0.026632916559109734,-0.030052488306976446,-0.086829987813088,0.9987179487179487,0.9961538461538462,0.9698717948717949,0.9653846153846154,-0.030052488306976446,0.0964251703208934,0.17755049101359663,0.5786835981503664,0.29825499081370416,-0.026282144243814545,-0.028078068966044922,-0.05920451194369625,0.10386129904256679,0.23922610368818284,0.7530713667858295,0.37804265231723105,-0.037115101583961044,-0.030662092090963017,-0.05425334050561681,-0.028078068966044922,-0.030662092090963017,False,True,True
min1_route_w775_risk_q90_altgap_ge010,6,-0.025148672506754205,-0.02986447771154792,-0.0916843722586795,0.9974358974358974,0.9974358974358974,0.9794871794871796,0.975,-0.02986447771154792,0.09819631660739556,0.17755388954104498,0.5712913918014471,0.2973495879034831,-0.02451099795731239,-0.028074670438596572,-0.0665967182926156,0.10659775415481275,0.2387044153164023,0.7814626507472144,0.3768910274703956,-0.03437864647171508,-0.03118378046274356,-0.025862056544231904,-0.028074670438596572,-0.03118378046274356,False,True,True
min1_route_w775_risk_q90,6,-0.025148672506754205,-0.029863769319949596,-0.09168792087221352,0.9974358974358974,0.9974358974358974,0.9794871794871796,0.975,-0.029863769319949596,0.09819631660739556,0.17755453234948465,0.5712913918014471,0.2973259746600507,-0.02451099795731239,-0.0280740276301569,-0.0665967182926156,0.1056244418332164,0.23858784401830277,0.7811835925921947,0.3768521902542319,-0.03535195879331143,-0.03130035176084309,-0.026141114699251622,-0.0280740276301569,-0.03130035176084309,False,True,True
min1_route_w800_risk_q90_altgap_ge020,6,-0.025585690662449766,-0.02985743716549527,-0.0915365133123245,0.9980769230769231,0.9974358974358974,0.9775641025641025,0.9737179487179487,-0.02985743716549527,0.09819631660739556,0.17755712889939754,0.5712913918014471,0.29736478041561715,-0.02451099795731239,-0.028071431080244014,-0.0665967182926156,0.10654696791845651,0.23858285289377695,0.7847419795553487,0.3770403598284226,-0.03442943270807132,-0.0313053428853689,-0.022582727736097596,-0.028071431080244014,-0.0313053428853689,False,True,True
min1_route_w775_risk_q50_altgap_ge020,6,-0.023579293634590853,-0.02980281116711614,-0.08848693653214233,0.9948717948717949,0.9961538461538462,0.9705128205128205,0.9628205128205128,-0.02980281116711614,0.09887911415020467,0.1775640131710282,0.5772661746139477,0.2971304611553166,-0.023828200414503273,-0.02806454680861334,-0.06062193548011496,0.10654696791845651,0.24018172433870058,0.7394162014152162,0.37870370205596926,-0.03442943270807132,-0.029706471440445276,-0.0679085058762301,-0.02806454680861334,-0.029706471440445276,False,True,True
min1_route_w850_spread_ge100,6,-0.03041144325137435,-0.030034683071682475,-0.08779740459390946,1.0,0.9967948717948718,0.966025641025641,0.9634615384615385,-0.030034683071682475,0.09403317473087637,0.17758412149963335,0.5772661746139477,0.29866446438237626,-0.028674139833831574,-0.028044438480008205,-0.06062193548011496,0.10186493463626753,0.2410250201542638,0.7740983466158026,0.37964055241665456,-0.0391114659902603,-0.028863175624882054,-0.033226360675643773,-0.028044438480008205,-0.028863175624882054,False,True,True
min1_route_w850_spread_ge140,6,-0.028595429364788788,-0.029919173206740302,-0.08616719509782671,0.9987179487179487,0.9967948717948718,0.966025641025641,0.9621794871794872,-0.029919173206740302,0.09440661499063376,0.17758838591444226,0.5772661746139477,0.2984686774904749,-0.02830069957407419,-0.02804017406519929,-0.06062193548011496,0.10214893786813835,0.2373187178849849,0.739095824880282,0.37725591552517107,-0.03882746275838948,-0.03256947789416095,-0.06822888241116432,-0.02804017406519929,-0.03256947789416095,False,True,True
min1_route_w775_spread_ge180,6,-0.026311554790139646,-0.029797302356616356,-0.08783615531003275,0.9980769230769231,0.9974358974358974,0.9717948717948718,0.967948717948718,-0.029797302356616356,0.09567785923986728,0.17760578270594307,0.5772661746139477,0.29746978511223504,-0.027029455324840662,-0.02802277727369848,-0.06062193548011496,0.10631555453141896,0.23815600852535979,0.7392567396123477,0.37673294199876034,-0.034660846095108874,-0.03173218725378607,-0.06806796767909862,-0.02802277727369848,-0.03173218725378607,False,True,True
min1_route_w800_spread_ge140,6,-0.027324209940570426,-0.02983604590272854,-0.0867622629089755,0.9980769230769231,0.9967948717948718,0.9673076923076923,0.9628205128205128,-0.02983604590272854,0.09529566095434584,0.1776135815329575,0.5772661746139477,0.2978502869471268,-0.027411653610362102,-0.028014978446684047,-0.06062193548011496,0.10330170558126321,0.237611318508883,0.7392027820637449,0.3768823404218839,-0.03767469504526462,-0.03227687727026285,-0.06812192522770144,-0.028014978446684047,-0.03227687727026285,False,True,True
min1_route_w800_spread_ge100,6,-0.028673064627239005,-0.029894536306651887,-0.08802941501884896,0.9993589743589744,0.9967948717948718,0.9673076923076923,0.9641025641025641,-0.029894536306651887,0.09440661499063376,0.177624117671524,0.5772661746139477,0.29805536820635786,-0.02830069957407419,-0.02800444230811755,-0.06062193548011496,0.10300157501389953,0.2402062096503403,0.7586513952371932,0.37855032845739783,-0.0379748256126283,-0.029681986128805543,-0.04867331205425318,-0.02800444230811755,-0.029681986128805543,False,True,True
min1_route_w850_risk_q80,6,-0.027798279499122596,-0.02977146506991255,-0.09128211351424553,0.9993589743589744,0.9961538461538462,0.9775641025641025,0.9737179487179487,-0.02977146506991255,0.09460317463791797,0.17762531045478971,0.5712913918014471,0.2977686533419285,-0.02810413992678998,-0.028003249524851836,-0.0665967182926156,0.10432612122375012,0.2384274286842241,0.7740983466158026,0.3773509036418459,-0.03665027940277771,-0.031460767094921765,-0.033226360675643773,-0.028003249524851836,-0.031460767094921765,False,True,True
min1_route_w850_risk_q80_altgap_ge020,6,-0.027308066530357566,-0.02975097475589882,-0.09113323627266899,0.9993589743589744,0.9961538461538462,0.9775641025641025,0.9737179487179487,-0.02975097475589882,0.09529566095434584,0.17763182009999265,0.5712913918014471,0.2977302084644811,-0.027411653610362102,-0.027996739879648902,-0.0665967182926156,0.10654696791845651,0.23861313808097595,0.7740983466158026,0.3773857081443968,-0.03442943270807132,-0.031275057698169906,-0.033226360675643773,-0.027996739879648902,-0.031275057698169906,False,True,True
min1_route_w775_risk_q60_altgap_ge020,6,-0.023579293634590853,-0.029728510269386058,-0.08848693653214233,0.9948717948717949,0.9961538461538462,0.9705128205128205,0.9628205128205128,-0.029728510269386058,0.09887911415020467,0.17765334906836752,0.5772661746139477,0.2971805547998945,-0.023828200414503273,-0.02797521091127403,-0.06062193548011496,0.10654696791845651,0.24036185742458951,0.7394162014152162,0.37809606037647525,-0.03442943270807132,-0.029526338354556342,-0.0679085058762301,-0.02797521091127403,-0.029526338354556342,False,True,True
min1_route_w850_risk_q80_altgap_ge005,6,-0.02781964467628928,-0.029726759010404672,-0.09122250981191399,0.9993589743589744,0.9961538461538462,0.9775641025641025,0.9737179487179487,-0.029726759010404672,0.09460317463791797,0.17766021116828365,0.5712913918014471,0.29779747125160094,-0.02810413992678998,-0.0279683488113579,-0.0665967182926156,0.10432612122375012,0.23846049020228716,0.7740983466158026,0.377405238654539,-0.03665027940277771,-0.0314277055768587,-0.033226360675643773,-0.0279683488113579,-0.0314277055768587,False,True,True
min1_route_w775_qwidth_ge160,6,-0.025421230049752275,-0.029735851796952945,-0.09205799130039931,0.9980769230769231,0.9961538461538462,0.9794871794871796,0.9743589743589743,-0.029735851796952945,0.09682369510224355,0.17766077591048812,0.5712913918014471,0.2972361264706039,-0.025883619462464397,-0.02796778406915343,-0.0665967182926156,0.10631811202323586,0.23861317635916887,0.7509996280182155,0.37688274464124955,-0.03465828860329197,-0.031275019419976985,-0.05632507927323083,-0.02796778406915343,-0.031275019419976985,False,True,True
min1_route_w750_risk_q70_altlower_gap020,6,-0.022450975962020156,-0.029735750225073285,-0.09256538712161426,0.9884615384615385,0.9967948717948718,0.9807692307692308,0.9673076923076923,-0.029735750225073285,0.1006250857220497,0.1776657889015724,0.5712913918014471,0.2971582673685143,-0.022082228842658244,-0.02796277107806916,-0.0665967182926156,0.10654696791845651,0.23839542658573257,0.7434159536351241,0.37652936690945255,-0.03442943270807132,-0.03149276919341329,-0.0639087536563222,-0.02796277107806916,-0.03149276919341329,False,True,True
min1_route_w850_risk_q80_altgap_ge010,6,-0.027788033836695227,-0.029715846605270598,-0.09121723205723166,0.9993589743589744,0.9961538461538462,0.9775641025641025,0.9737179487179487,-0.029715846605270598,0.09460317463791797,0.1776691544952542,0.5712913918014471,0.2978413092681559,-0.02810413992678998,-0.027959405484387356,-0.0665967182926156,0.1056244418332164,0.23853723698946305,0.7740983466158026,0.37735660490708994,-0.03535195879331143,-0.031350958789682803,-0.033226360675643773,-0.027959405484387356,-0.031350958789682803,False,True,True
min1_route_w850_risk_q90_altlower_gap010,6,-0.02396579167766513,-0.02973242411204241,-0.09220372905211223,0.9935897435897436,0.9974358974358974,0.9807692307692308,0.9724358974358974,-0.02973242411204241,0.0988127568668821,0.17767149868135296,0.5712913918014471,0.29805058193792516,-0.02389455769782585,-0.027957061298288594,-0.0665967182926156,0.1056244418332164,0.2375579673324447,0.7791959634055454,0.37661014386049196,-0.03535195879331143,-0.032330228446701165,-0.02812874388590092,-0.027957061298288594,-0.032330228446701165,False,True,True
min1_route_w850_risk_q90_althigher_gap020,6,-0.024022229348091045,-0.0296962911279081,-0.09142569478801277,0.9967948717948718,0.9974358974358974,0.9775641025641025,0.9730769230769231,-0.0296962911279081,0.09887911415020467,0.17767605586011734,0.5712913918014471,0.2968528213152645,-0.023828200414503273,-0.027952504119524213,-0.0665967182926156,0.10705866019596119,0.23990709254042397,0.791362101574755,0.3773794671041084,-0.03391774043056664,-0.029981103238721885,-0.01596260571669139,-0.027952504119524213,-0.029981103238721885,False,True,True
min1_route_w775_spread_ge140,6,-0.02635737277482382,-0.02974324222337289,-0.08745576130244391,0.9974358974358974,0.9974358974358974,0.9717948717948718,0.9673076923076923,-0.02974324222337289,0.09567785923986728,0.17768036326298864,0.5772661746139477,0.29769832810737845,-0.027029455324840662,-0.027948196716652912,-0.06062193548011496,0.10345108947495675,0.2378350215619008,0.7392567396123477,0.3767460796874748,-0.03752531115157108,-0.032053174217245045,-0.06806796767909862,-0.027948196716652912,-0.032053174217245045,False,True,True
min1_route_w775_spread_ge100,6,-0.027081093824100358,-0.02979306705050648,-0.08851172628022068,0.9987179487179487,0.9974358974358974,0.9717948717948718,0.9685897435897436,-0.02979306705050648,0.09567785923986728,0.17768077715766675,0.5772661746139477,0.2978548409898212,-0.027029455324840662,-0.027947782821974798,-0.06062193548011496,0.1033756004034203,0.2399332886869055,0.7509996280182155,0.3780940186430088,-0.037600800223107536,-0.029954907092240357,-0.05632507927323083,-0.027947782821974798,-0.029954907092240357,False,True,True
min1_route_w850_risk_q90_altlower_gap005,6,-0.02396579167766513,-0.029711054845044785,-0.09220372905211223,0.9935897435897436,0.9974358974358974,0.9807692307692308,0.9724358974358974,-0.029711054845044785,0.0988127568668821,0.17768901438308465,0.5712913918014471,0.29807259554160687,-0.02389455769782585,-0.027939545596556897,-0.0665967182926156,0.10432612122375012,0.23745189686404938,0.7791959634055454,0.37663443954196996,-0.03665027940277771,-0.03243629891509647,-0.02812874388590092,-0.027939545596556897,-0.03243629891509647,False,True,True
min1_route_w775_gap_ge015,6,-0.024796930098574903,-0.02973818022232487,-0.08694077883189848,0.9961538461538462,0.9961538461538462,0.9685897435897436,0.9621794871794872,-0.02973818022232487,0.0988127568668821,0.1776939029288757,0.5778243602171571,0.2977998170732012,-0.02389455769782585,-0.027934657050765838,-0.06006374987690555,0.10586534764936822,0.23844392172438603,0.7811835925921947,0.37796223288358,-0.03511105297715961,-0.03144427405475983,-0.026141114699251622,-0.027934657050765838,-0.03144427405475983,False,True,True
min1_route_w850_risk_q90_altlower_gap020,6,-0.02396579167766513,-0.029703052358812414,-0.09219664963064043,0.9935897435897436,0.9974358974358974,0.9807692307692308,0.9724358974358974,-0.029703052358812414,0.0988127568668821,0.17769432883094913,0.5712913918014471,0.2980779926285944,-0.02389455769782585,-0.027934231148692423,-0.0665967182926156,0.10654696791845651,0.2376599295857016,0.7791959634055454,0.37662746003966135,-0.03442943270807132,-0.032228266193444266,-0.02812874388590092,-0.027934231148692423,-0.032228266193444266,False,True,True
min1_route_w800_gap_ge015,6,-0.025780525299034195,-0.029770239214685967,-0.08632895991665775,0.9961538461538462,0.9961538461538462,0.9621794871794872,0.9557692307692308,-0.029770239214685967,0.0988127568668821,0.17769538220662282,0.576196868143732,0.2980772168549263,-0.02389455769782585,-0.027933177773018736,-0.0616912419503306,0.1051779972895374,0.238348596994248,0.7843684956902741,0.378339222177749,-0.03579840333699043,-0.03153959878489784,-0.022956211601172227,-0.027933177773018736,-0.03153959878489784,False,True,True
min1_route_w750_risk_q80_altlower_gap005,6,-0.023365977820457684,-0.029695227576996042,-0.09226359546662873,0.9916666666666667,0.9967948717948718,0.9807692307692308,0.9698717948717949,-0.029695227576996042,0.10029366834484855,0.17769884439903852,0.5712913918014471,0.2973015795709074,-0.02241364621985939,-0.02792971558060303,-0.0665967182926156,0.1056244418332164,0.23816002032004538,0.7434159536351241,0.3763417709974607,-0.03535195879331143,-0.03172817545910048,-0.0639087536563222,-0.02792971558060303,-0.03172817545910048,False,True,True
min1_route_w750_risk_q50_altgap_ge010,6,-0.022962080751842237,-0.029650100369958562,-0.08920655357686376,0.9948717948717949,0.9961538461538462,0.976923076923077,0.9685897435897436,-0.029650100369958562,0.1006250857220497,0.17770386180672418,0.5772661746139477,0.2970764779919304,-0.022082228842658244,-0.027924698172917373,-0.06062193548011496,0.10573512980995432,0.23999140696200286,0.7447183683820254,0.3781444194738266,-0.03524127081657351,-0.029896788817143,-0.06260633890942091,-0.027924698172917373,-0.029896788817143,False,True,True
min1_route_w850_risk_q90_althigher_gap010,6,-0.024022229348091045,-0.02965749370210018,-0.09142569478801277,0.9967948717948718,0.9974358974358974,0.9775641025641025,0.9730769230769231,-0.02965749370210018,0.09887911415020467,0.17770713771084365,0.5712913918014471,0.29681160527476086,-0.023828200414503273,-0.027921422268797902,-0.0665967182926156,0.10705866019596119,0.23991738059368314,0.791362101574755,0.37734332029815043,-0.03391774043056664,-0.029970815185462713,-0.01596260571669139,-0.027921422268797902,-0.029970815185462713,False,True,True
min1_route_w800_risk_q80,6,-0.027196145772114363,-0.029673935371812,-0.09153624099337003,0.9974358974358974,0.9961538461538462,0.9775641025641025,0.9717948717948718,-0.029673935371812,0.09529566095434584,0.1777082512997956,0.5712913918014471,0.29739622310668395,-0.027411653610362102,-0.027920308679845962,-0.0665967182926156,0.10432612122375012,0.23853783121959385,0.7586513952371932,0.3770560816383126,-0.03665027940277771,-0.03135036455955201,-0.04867331205425318,-0.027920308679845962,-0.03135036455955201,False,True,True
min1_route_w800_risk_q80_altgap_ge005,6,-0.02719744156345871,-0.029661057121694177,-0.09149301555459972,0.9974358974358974,0.9961538461538462,0.9775641025641025,0.9717948717948718,-0.029661057121694177,0.09529566095434584,0.17771734467990447,0.5712913918014471,0.29744102354862495,-0.027411653610362102,-0.027911215299737085,-0.0665967182926156,0.10432612122375012,0.2385582090262585,0.7586513952371932,0.37702916467776715,-0.03665027940277771,-0.03132998675288737,-0.04867331205425318,-0.027911215299737085,-0.03132998675288737,False,True,True
min1_route_w850_risk_q90_althigher_gap005,6,-0.024022229348091045,-0.02963395481615042,-0.09142569478801277,0.9967948717948718,0.9974358974358974,0.9775641025641025,0.9730769230769231,-0.02963395481615042,0.09887911415020467,0.177726587751527,0.5712913918014471,0.2968235015741729,-0.023828200414503273,-0.027901972228114552,-0.0665967182926156,0.10705866019596119,0.2399424938319803,0.791362101574755,0.37736060797226556,-0.03391774043056664,-0.02994570194716556,-0.01596260571669139,-0.027901972228114552,-0.02994570194716556,False,True,True
min1_route_w750_risk_q50_altlower_gap020,6,-0.022450975962020156,-0.029618745821401993,-0.09256538712161426,0.9884615384615385,0.9967948717948718,0.9807692307692308,0.9673076923076923,-0.029618745821401993,0.1006250857220497,0.17775838599710087,0.5712913918014471,0.29727808951024637,-0.022082228842658244,-0.027870173982540686,-0.0665967182926156,0.10654696791845651,0.23833715069848482,0.7434159536351241,0.37696753887477674,-0.03442943270807132,-0.03155104508066103,-0.0639087536563222,-0.027870173982540686,-0.03155104508066103,False,True,True
